,customerBillingAddress,customerDevice,customerEmail,customerIPAddress,customerPhone,fraudulent,orderAmount,orderId,orderShippingAddress,orderState,transactionId,paymentMethodId,transactionAmount,transactionFailed,paymentMethodRegistrationFailure,paymentMethodType,paymentMethodProvider,paymentMethodIssuer
322,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",z3vo5aropo8rd2lfqrnq,cindydelgado@gmail.com,86.201.239.98,523.689.5105x7670,False,46,4ryti3,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",fulfilled,b13nyxts,47p53nhjt,46,False,False,paypal,VISA 16 digit,Grand Credit Corporation
323,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",z3vo5aropo8rd2lfqrnq,cindydelgado@gmail.com,86.201.239.98,523.689.5105x7670,False,49,1nblrq,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",fulfilled,x73jfun1,47p53nhjt,49,False,False,paypal,VISA 16 digit,Grand Credit Corporation
324,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",z3vo5aropo8rd2lfqrnq,cindydelgado@gmail.com,86.201.239.98,523.689.5105x7670,False,16,lgnbul,"7835 Jasmine Mission Suite 502
Port Alejandra, WA 47942-2517",fulfilled,4o8fq6zf,47p53nhjt,16,False,False,paypal,VISA 16 digit,Grand Credit Corporation
325,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",yq8xiivmx4prlgx0gofo,brittanydean@hotmail.com,3517:8e52:885:8640:a59:f5fd:cb33:b06a,06238721842,True,36,4x5z1z,"97017 Zoe Fields Suite 624
East Marcusville, VI 71667-6156",fulfilled,rsxqencf,te1pi876k,36,True,False,card,Voyager,Grand Credit Corporation
326,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",yq8xiivmx4prlgx0gofo,brittanydean@hotmail.com,3517:8e52:885:8640:a59:f5fd:cb33:b06a,06238721842,True,36,4x5z1z,"97017 Zoe Fields Suite 624
East Marcusville, VI 71667-6156",fulfilled,xqb78j8d,te1pi876k,36,True,False,card,Voyager,Grand Credit Corporation
327,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",yq8xiivmx4prlgx0gofo,brittanydean@hotmail.com,3517:8e52:885:8640:a59:f5fd:cb33:b06a,06238721842,True,36,4x5z1z,"97017 Zoe Fields Suite 624
East Marcusville, VI 71667-6156",fulfilled,mq9xpl0j,te1pi876k,36,False,False,card,Voyager,Grand Credit Corporation
328,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",yq8xiivmx4prlgx0gofo,brittanydean@hotmail.com,3517:8e52:885:8640:a59:f5fd:cb33:b06a,06238721842,True,15,cilumk,"97017 Zoe Fields Suite 624
East Marcusville, VI 71667-6156",fulfilled,tujxikee,te1pi876k,15,False,False,card,Voyager,Grand Credit Corporation
329,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",yq8xiivmx4prlgx0gofo,brittanydean@hotmail.com,3517:8e52:885:8640:a59:f5fd:cb33:b06a,06238721842,True,43,znrz7h,"97017 Zoe Fields Suite 624
East Marcusville, VI 71667-6156",fulfilled,08k9grki,te1pi876k,43,False,False,card,Voyager,Grand Credit Corporation
330,"49680 Brian Squares Apt. 122
Port Walterburgh, MH 02766-0708",yq8xiivmx4prlgx0gofo,brittanydean@hotmail.com,3517:8e52:885:8640:a59:f5fd:cb33:b06a,06238721842,True,36,ysg7hn,"97017 Zoe Fields Suite 624
East Marcusville, VI 71667-6156",fulfilled,28ddf0q0,te1pi876k,36,False,False,card,Voyager,Grand Credit Corporation
331,"991 Melton Viaduct
Wagnerville, NH 56051",mcfj07mm32tyodtfh7z2,watkinscaroline@lewis-haas.com,244.18.220.218,153-392-3908x8124,False,11,z4z8pu,"000 Harmon Passage Suite 981
East Erika, HI 63934",fulfilled,evap24h5,zsk2itfp9,11,False,False,card,Maestro,Rose Bancshares
332,"991 Melton Viaduct
Wagnerville, NH 56051",mcfj07mm32tyodtfh7z2,watkinscaroline@lewis-haas.com,244.18.220.218,153-392-3908x8124,False,27,kcyceh,"991 Melton Viaduct
Wagnerville, NH 56051",fulfilled,qv0juj5h,zsk2itfp9,27,False,False,card,Maestro,Rose Bancshares
333,"95667 Alex Burg
Greenton, NH 20710-0614",jx3d90d32iz1zlo5jntm,marissacollins@mckinney.com,a2df:1771:97bf:98cb:3a4c:c7ec:a113:b080,09686705337,False,31,r7iurq,"95667 Alex Burg
Greenton, NH 20710-0614",fulfilled,3ukr2xo2,5n1znn6g7,31,True,False,card,JCB 15 digit,Rose Bancshares
334,"95667 Alex Burg
Greenton, NH 20710-0614",jx3d90d32iz1zlo5jntm,marissacollins@mckinney.com,a2df:1771:97bf:98cb:3a4c:c7ec:a113:b080,09686705337,False,33,komvqe,"95667 Alex Burg
Greenton, NH 20710-0614",fulfilled,wkk02323,5n1znn6g7,33,False,False,card,JCB 15 digit,Rose Bancshares
335,"95667 Alex Burg
Greenton, NH 20710-0614",jx3d90d32iz1zlo5jntm,marissacollins@mckinney.com,a2df:1771:97bf:98cb:3a4c:c7ec:a113:b080,09686705337,False,46,oe260k,"1762 Richardson Mews Apt. 594
Garciaton, UT 12157-8935",fulfilled,j8pqgvs2,5n1znn6g7,46,False,False,card,JCB 15 digit,Rose Bancshares
336,"95667 Alex Burg
Greenton, NH 20710-0614",jx3d90d32iz1zlo5jntm,marissacollins@mckinney.com,a2df:1771:97bf:98cb:3a4c:c7ec:a113:b080,09686705337,False,12,vo6yxx,"3514 Larry Cliffs
Lake Douglasland, MH 08125-7086",fulfilled,ldrk3iu0,5n1znn6g7,12,True,False,card,JCB 15 digit,Rose Bancshares
337,"95667 Alex Burg
Greenton, NH 20710-0614",jx3d90d32iz1zlo5jntm,marissacollins@mckinney.com,a2df:1771:97bf:98cb:3a4c:c7ec:a113:b080,09686705337,False,12,vo6yxx,"3514 Larry Cliffs
Lake Douglasland, MH 08125-7086",fulfilled,u8124k9p,5n1znn6g7,12,False,False,card,JCB 15 digit,Rose Bancshares
338,"95667 Alex Burg
Greenton, NH 20710-0614",jx3d90d32iz1zlo5jntm,marissacollins@mckinney.com,a2df:1771:97bf:98cb:3a4c:c7ec:a113:b080,09686705337,False,32,f1ykft,"95667 Alex Burg
Greenton, NH 20710-0614",fulfilled,ggmerx76,5n1znn6g7,32,False,False,card,JCB 15 digit,Rose Bancshares
339,"10068 Adam Rapids Suite 792
Rileyburgh, GA 11372",s93o0wj3eqd9whcy9ng3,craig83@rasmussen-alvarado.com,35.212.254.226,122-259-7479x336,True,20,nzxaq8,"10068 Adam Rapids Suite 792
Rileyburgh, GA 11372",fulfilled,rkahezdu,dmbt74m31,20,False,False,bitcoin,Maestro,Bastion Banks
340,"10068 Adam Rapids Suite 792
Rileyburgh, GA 11372",s93o0wj3eqd9whcy9ng3,craig83@rasmussen-alvarado.com,35.212.254.226,122-259-7479x336,True,21,8yj5xm,"9411 Brittany Mount Suite 563
Kevinfort, PW 49639-4327",fulfilled,crl6tv84,2g0jtwk7z,21,True,False,apple pay,Diners Club / Carte Blanche,Bastion Banks
341,"911 Miller Summit Suite 426
Port Ashley, IA 03124-9666",y2n05wrk1bg8w21bey0t,thernandez@johnson-quinn.com,1f62:a7f0:6db0:caee:9b6a:eafd:dfea:c50,(940)148-2704,False,14,tnx3nb,"911 Miller Summit Suite 426
Port Ashley, IA 03124-9666",fulfilled,gaxk9rqy,5dcw1pvfp,14,False,False,card,VISA 16 digit,Vertex Bancorp
342,"911 Miller Summit Suite 426
Port Ashley, IA 03124-9666",y2n05wrk1bg8w21bey0t,thernandez@johnson-quinn.com,1f62:a7f0:6db0:caee:9b6a:eafd:dfea:c50,(940)148-2704,False,22,un1swp,"911 Miller Summit Suite 426
Port Ashley, IA 03124-9666",fulfilled,m8r6hniu,5dcw1pvfp,22,False,False,card,VISA 16 digit,Vertex Bancorp
343,"94798 Reed Park Apt. 840
Port Normanborough, ME 36946-3989",dpgcbcifnntnq2ht4owp,emilyroberts@hotmail.com,87.18.25.113,479.228.3536,False,22,8hzrs6,"94798 Reed Park Apt. 840
Port Normanborough, ME 36946-3989",pending,65kax9bv,k3j0csvbi,22,False,True,paypal,JCB 16 digit,Bastion Banks
344,"94798 Reed Park Apt. 840
Port Normanborough, ME 36946-3989",dpgcbcifnntnq2ht4owp,emilyroberts@hotmail.com,87.18.25.113,479.228.3536,False,14,lv7bgj,"94798 Reed Park Apt. 840
Port Normanborough, ME 36946-3989",fulfilled,jydc0igm,k3j0csvbi,14,False,True,paypal,JCB 16 digit,Bastion Banks
345,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,36,5qsujo,"2535 Anthony Fork
West Alexander, ID 09504-1790",fulfilled,a77klpib,syeg4jsea,36,False,False,card,JCB 16 digit,Citizens First Banks
346,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,60,e079kp,"67953 Christopher Mount
Moodyland, NC 47395-8833",fulfilled,ip5tk6rk,syeg4jsea,60,False,False,card,JCB 16 digit,Citizens First Banks
347,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,57,e4zp2d,"PSC 9111, Box 9839
APO AA 57283-9646",fulfilled,0kkdyxv9,syeg4jsea,57,False,False,card,JCB 16 digit,Citizens First Banks
348,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,59,uwlkgq,"225 Brown Harbor Suite 036
Scottburgh, MT 20780-6268",fulfilled,mjnf4ynr,syeg4jsea,59,True,False,card,JCB 16 digit,Citizens First Banks
349,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,64,1r723d,"529 Jacob Crest
Scottton, NE 85064-4340",fulfilled,chhgzokp,syeg4jsea,64,True,False,card,JCB 16 digit,Citizens First Banks
350,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,64,1r723d,"529 Jacob Crest
Scottton, NE 85064-4340",fulfilled,1hnqqte8,syeg4jsea,64,False,False,card,JCB 16 digit,Citizens First Banks
351,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,54,kclajf,"PSC 9111, Box 9839
APO AA 57283-9646",fulfilled,1fvxj1f7,syeg4jsea,54,False,False,card,JCB 16 digit,Citizens First Banks
352,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,55,src36a,"15195 Lucas Falls
Sarahbury, VI 08589",fulfilled,vmzjq1hz,syeg4jsea,55,True,False,card,JCB 16 digit,Citizens First Banks
353,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,55,src36a,"15195 Lucas Falls
Sarahbury, VI 08589",fulfilled,2pxfi412,syeg4jsea,55,False,False,card,JCB 16 digit,Citizens First Banks
354,"PSC 9111, Box 9839
APO AA 57283-9646",b1tjk5s0j9ybj1qpt3ik,vmiller@hotmail.com,164.79.214.9,000-734-4774,True,47,urki6d,"90617 White Street Apt. 541
Smithville, HI 91427",failed,tp8rcpaj,syeg4jsea,47,False,False,card,JCB 16 digit,Citizens First Banks
355,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,74,xmco0d,"29024 Christopher Vista Apt. 927
Tracyland, MS 47831-2674",fulfilled,37wzwli3,g7u0onbnv,74,False,False,card,JCB 15 digit,His Majesty Bank Corp.
356,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,57,l35jjq,"33909 Christy Plains Suite 457
Crystalmouth, MN 05117-2881",fulfilled,1nm2xl3k,g7u0onbnv,57,True,False,card,JCB 15 digit,His Majesty Bank Corp.
357,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,57,l35jjq,"33909 Christy Plains Suite 457
Crystalmouth, MN 05117-2881",fulfilled,rbjz1iom,g7u0onbnv,57,True,False,card,JCB 15 digit,His Majesty Bank Corp.
358,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,57,6kc5n5,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",fulfilled,t08f5g4x,u1ae0romw,57,False,False,card,Discover,His Majesty Bank Corp.
359,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,53,ujgjis,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",fulfilled,lva5by83,u1ae0romw,53,False,False,card,Discover,His Majesty Bank Corp.
360,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,36,owjv3s,"815 Gibson Well Suite 392
Johnsonfurt, AL 88402",fulfilled,88pxkgun,u1ae0romw,36,False,False,card,Discover,His Majesty Bank Corp.
361,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,57,l35jjq,"33909 Christy Plains Suite 457
Crystalmouth, MN 05117-2881",fulfilled,o09fmom1,60ktm2k9f,57,True,False,bitcoin,JCB 16 digit,Fountain Financial Inc.
362,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,61,3hprb8,"981 Carroll Parks Apt. 704
East Michaelshire, AZ 93416",fulfilled,1jpyo91x,s5crwdixe,61,False,False,apple pay,Voyager,Her Majesty Trust
363,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,67,745ioj,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",fulfilled,w7v8dfj3,tulie7ios,67,False,False,card,Diners Club / Carte Blanche,Bulwark Trust Corp.
364,"5360 Adams Falls Suite 829
Hensleymouth, WV 86746-6334",l6qv05oe0h0j78kx84ex,david45@gmail.com,9d8d:535b:36fc:8773:bec0:8fa5:3206:4cb5,(508)223-3834,True,47,fc3nvv,"469 Roger Manors Apt. 320
East Jacobville, PA 78876-0523",fulfilled,55dcono8,tulie7ios,47,False,False,card,Diners Club / Carte Blanche,Bulwark Trust Corp.
365,"6609 Hannah Road Suite 577
Richardchester, AL 20921",gt7k74rsgtklj0zjx8gl,fdavis@wolfe-brown.com,69.138.168.116,143-448-8038x81186,True,17,ohf8go,"USS Faulkner
FPO AE 60416-0002",fulfilled,4r72r534,ru53ucaj4,17,False,False,card,Diners Club / Carte Blanche,e
366,"6609 Hannah Road Suite 577
Richardchester, AL 20921",gt7k74rsgtklj0zjx8gl,fdavis@wolfe-brown.com,69.138.168.116,143-448-8038x81186,True,25,06hsk6,"6609 Hannah Road Suite 577
Richardchester, AL 20921",fulfilled,0flz070f,ru53ucaj4,25,False,False,card,Diners Club / Carte Blanche,e
367,"6609 Hannah Road Suite 577
Richardchester, AL 20921",gt7k74rsgtklj0zjx8gl,fdavis@wolfe-brown.com,69.138.168.116,143-448-8038x81186,True,30,u4dydn,"6609 Hannah Road Suite 577
Richardchester, AL 20921",fulfilled,lbfnlnfe,gims4zlcp,30,False,False,card,Voyager,Bulwark Trust Corp.
368,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",3nl9r01aoqks8pn0m4hb,kathleenlee@yahoo.com,143.172.2.212,03898354581,False,41,uz0oa1,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",fulfilled,fkoqiy81,qr7kuc1gm,41,False,False,apple pay,American Express,Rose Bancshares
369,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",3nl9r01aoqks8pn0m4hb,kathleenlee@yahoo.com,143.172.2.212,03898354581,False,10,5vu69a,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",pending,xszxv6w1,qr7kuc1gm,10,False,False,apple pay,American Express,Rose Bancshares
370,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",3nl9r01aoqks8pn0m4hb,kathleenlee@yahoo.com,143.172.2.212,03898354581,False,38,mpwhj2,"7193 James Circles
Tranport, NM 21037",fulfilled,9masuhff,qr7kuc1gm,38,False,False,apple pay,American Express,Rose Bancshares
371,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",3nl9r01aoqks8pn0m4hb,kathleenlee@yahoo.com,143.172.2.212,03898354581,False,32,qvbjir,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",fulfilled,ah0args9,qr7kuc1gm,32,True,False,apple pay,American Express,Rose Bancshares
372,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",3nl9r01aoqks8pn0m4hb,kathleenlee@yahoo.com,143.172.2.212,03898354581,False,38,mpwhj2,"7193 James Circles
Tranport, NM 21037",fulfilled,nl649qu5,1uzbo147p,38,True,False,card,Diners Club / Carte Blanche,Fountain Financial Inc.
373,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",3nl9r01aoqks8pn0m4hb,kathleenlee@yahoo.com,143.172.2.212,03898354581,False,32,qvbjir,"206 Olson Viaduct Apt. 982
North Charleschester, CA 67567",fulfilled,ezx663wg,t9ilu4ywl,32,False,False,card,Diners Club / Carte Blanche,Bulwark Trust Corp.
374,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",akahn9g6l5245a3zfby6,benjamin19@gmail.com,d7d:faf5:36a8:6b28:f7bc:b265:7611:ceda,145-419-0237x139,False,18,d2szgv,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",fulfilled,xduef3wa,i7h51ufsw,18,False,True,card,VISA 16 digit,Fountain Financial Inc.
375,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",akahn9g6l5245a3zfby6,benjamin19@gmail.com,d7d:faf5:36a8:6b28:f7bc:b265:7611:ceda,145-419-0237x139,False,11,xmaldl,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",fulfilled,nm7oqe4d,i7h51ufsw,11,False,True,card,VISA 16 digit,Fountain Financial Inc.
376,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",akahn9g6l5245a3zfby6,benjamin19@gmail.com,d7d:faf5:36a8:6b28:f7bc:b265:7611:ceda,145-419-0237x139,False,47,ln8bdx,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",fulfilled,kcdt39ks,i7h51ufsw,47,False,True,card,VISA 16 digit,Fountain Financial Inc.
377,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",akahn9g6l5245a3zfby6,benjamin19@gmail.com,d7d:faf5:36a8:6b28:f7bc:b265:7611:ceda,145-419-0237x139,False,11,xmaldl,"90771 Daniel Field Apt. 429
North Jamesland, IL 45690",fulfilled,g0v9a6i2,3y1i3h6rv,11,True,False,paypal,Discover,Her Majesty Trust
378,"767 Tiffany Drive
Mirandaview, OH 42972-3228",pycmjs4dqylc8rb0s9pt,mtrevino@gutierrez.net,6694:eef3:c2a3:9181:42a0:2df9:b2c1:2acd,390.417.8057,True,17,m6zkwn,"767 Tiffany Drive
Mirandaview, OH 42972-3228",pending,wkw8llhg,js2v4zlym,17,True,False,card,American Express,Bulwark Trust Corp.
379,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,72,51pdq1,"6774 Brian Cove
New Rebekahshire, MT 42516",fulfilled,a0krnphc,w8f4lcsen,72,True,True,card,VISA 13 digit,Rose Bancshares
380,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,72,51pdq1,"6774 Brian Cove
New Rebekahshire, MT 42516",fulfilled,8ko07llh,w8f4lcsen,72,True,True,card,VISA 13 digit,Rose Bancshares
381,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,60,bve6ws,"400 Lynn Vista
Bakerburgh, GA 04714-6151",fulfilled,x84iyy6o,w8f4lcsen,60,True,True,card,VISA 13 digit,Rose Bancshares
382,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,60,bve6ws,"400 Lynn Vista
Bakerburgh, GA 04714-6151",fulfilled,jwdcjcvh,w8f4lcsen,60,False,True,card,VISA 13 digit,Rose Bancshares
383,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,42,6sv4im,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,rilyerv3,w8f4lcsen,42,False,True,card,VISA 13 digit,Rose Bancshares
384,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,33,loejqo,"5917 Barry Mall Apt. 592
Dickersonborough, VT 20372",pending,nob1c9da,w8f4lcsen,33,False,True,card,VISA 13 digit,Rose Bancshares
385,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,33,qrkjwn,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,p9l1ry2z,w8f4lcsen,33,True,True,card,VISA 13 digit,Rose Bancshares
386,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,33,qrkjwn,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,6h400s45,w8f4lcsen,33,False,True,card,VISA 13 digit,Rose Bancshares
387,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,35,bvbmdr,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,37xngvsx,w8f4lcsen,35,False,True,card,VISA 13 digit,Rose Bancshares
388,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,40,etpzqt,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,ho3ia5k6,w8f4lcsen,40,True,True,card,VISA 13 digit,Rose Bancshares
389,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,40,etpzqt,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,cthnkebs,w8f4lcsen,40,True,True,card,VISA 13 digit,Rose Bancshares
390,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,40,etpzqt,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,4yoepvao,w8f4lcsen,40,False,True,card,VISA 13 digit,Rose Bancshares
391,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",ui77ukzr5lnqpajdk03u,tmcpherson@wright.com,296d:59fe:a919:21ac:16dd:96f5:10b3:4f83,1-804-264-1481x08539,True,36,p3i7n9,"7956 Alex Avenue Apt. 593
Port Michael, OK 41350",fulfilled,7l217x0d,w8f4lcsen,36,False,True,card,VISA 13 digit,Rose Bancshares
392,"3074 Caroline Oval
Lake Maryburgh, MA 15880",fmm4yabu9llergl9qbl9,wdelacruz@yahoo.com,cd18:5626:a1c4:7e99:addf:368e:c98:e772,155.688.4242x443,True,66,lqc3os,"65309 Evans Village Suite 325
Lake Victoriafort, MO 48375-9683",fulfilled,z7wlutjb,n8g5z0l5a,66,True,False,card,JCB 16 digit,Fountain Financial Inc.
393,"3074 Caroline Oval
Lake Maryburgh, MA 15880",fmm4yabu9llergl9qbl9,wdelacruz@yahoo.com,cd18:5626:a1c4:7e99:addf:368e:c98:e772,155.688.4242x443,True,46,q60uc8,"090 Cunningham Ports
Hallhaven, VI 34605-5359",failed,7prmsn0c,n8g5z0l5a,46,False,False,card,JCB 16 digit,Fountain Financial Inc.
394,"3074 Caroline Oval
Lake Maryburgh, MA 15880",fmm4yabu9llergl9qbl9,wdelacruz@yahoo.com,cd18:5626:a1c4:7e99:addf:368e:c98:e772,155.688.4242x443,True,47,fsnt56,"3074 Caroline Oval
Lake Maryburgh, MA 15880",failed,y57y5psb,n8g5z0l5a,47,False,False,card,JCB 16 digit,Fountain Financial Inc.
395,"3074 Caroline Oval
Lake Maryburgh, MA 15880",fmm4yabu9llergl9qbl9,wdelacruz@yahoo.com,cd18:5626:a1c4:7e99:addf:368e:c98:e772,155.688.4242x443,True,72,j6lfpo,"3074 Caroline Oval
Lake Maryburgh, MA 15880",fulfilled,m4c0aa62,n8g5z0l5a,72,False,False,card,JCB 16 digit,Fountain Financial Inc.
396,"8554 John Forge Apt. 284
Port Kimberlyburgh, NM 29954-7053",dhe9trcjv1fyr2vr18q2,brooksdustin@knight.info,172.69.105.137,345.319.0722x7868,True,17,8p5okv,"8554 John Forge Apt. 284
Port Kimberlyburgh, NM 29954-7053",fulfilled,57bf8t4x,tmx17utwv,17,False,False,card,VISA 16 digit,c
397,"5154 Fernandez Points Apt. 712
Mcguirehaven, MN 91595",nsbh7z6p9hw17qq4mhhh,ybrown@gmail.com,101.94.37.245,+32(2)6119524982,False,46,cdt22w,"5154 Fernandez Points Apt. 712
Mcguirehaven, MN 91595",fulfilled,syutt7yx,vnrb9adla,46,False,False,card,Voyager,Grand Credit Corporation
